field,query,time
people,30,0.0050089359283447266
people,62,0.0029973983764648438
planets,50,0.0029981136322021484
people,15,0.0030035972595214844
people,37,0.00400853157043457
planets,14,0.0029942989349365234
people,27,0.0019991397857666016
planets,11,0.0020003318786621094
people,69,0.003007173538208008
planets,23,0.00400090217590332
people,66,0.0030012130737304688
people,30,0.002985715866088867
planets,24,0.003002166748046875
people,82,0.003996849060058594
planets,60,0.00498509407043457
planets,27,0.0029981136322021484
planets,32,0.0030024051666259766
people,12,0.0050051212310791016
people,45,0.004002809524536133
people,71,0.004002809524536133
planets,58,0.002992868423461914
people,61,0.004005908966064453
planets,53,0.0039942264556884766
planets,30,0.0029964447021484375
planets,6,0.0030012130737304688
people,13,0.005003690719604492
planets,4,0.003995418548583984
people,60,0.0029993057250976562
planets,45,0.0029947757720947266
people,33,0.004031658172607422
people,45,0.003973484039306641
planets,11,0.004001617431640625
people,51,0.002993345260620117
planets,26,0.0030045509338378906
planets,46,0.0040128231048583984
people,51,0.0039825439453125
people,81,0.003999233245849609
planets,55,0.0030024051666259766
people,51,0.003999471664428711
people,28,0.004001617431640625
people,44,0.0030069351196289062
people,49,0.002991199493408203
people,14,0.003004789352416992
planets,41,0.004001140594482422
planets,28,0.003995180130004883
planets,50,0.002994060516357422
planets,60,0.002998828887939453
people,70,0.0040056705474853516
people,13,0.004003047943115234
planets,7,0.003996372222900391
planets,14,0.003998756408691406
people,66,0.004002571105957031
people,15,0.0039975643157958984
planets,13,0.0050127506256103516
people,53,0.00499725341796875
people,39,0.003992795944213867
planets,42,0.003998994827270508
people,29,0.0050089359283447266
people,42,0.005002498626708984
people,14,0.003988742828369141
people,70,0.003999948501586914
planets,58,0.003999471664428711
people,19,0.003002643585205078
people,45,0.004002809524536133
people,45,0.003993034362792969
planets,7,0.004000663757324219
people,5,0.005002021789550781
people,58,0.004992008209228516
people,36,0.00400853157043457
species,4,0.0040035247802734375
planets,12,0.004990339279174805
species,3,0.0029935836791992188
people,48,0.0030019283294677734
people,30,0.0029993057250976562
planets,1,0.004014253616333008
people,77,0.0029816627502441406
people,52,0.0020008087158203125
people,34,0.001997232437133789
species,3,0.0030078887939453125
people,15,0.003996610641479492
people,68,0.002998828887939453
planets,11,0.0029964447021484375
species,3,0.0029993057250976562
people,54,0.004012107849121094
people,37,0.003988504409790039
planets,24,0.002997875213623047
people,39,0.003000974655151367
people,29,0.0029993057250976562
people,40,0.004036664962768555
people,29,0.0029947757720947266
planets,20,0.0030007362365722656
planets,58,0.002003908157348633
people,43,0.004021883010864258
people,36,0.002995729446411133
people,24,0.0030028820037841797
people,13,0.0030007362365722656
people,61,0.002999544143676758
planets,36,0.0049953460693359375
species,1,0.0040018558502197266
people,15,0.0030019283294677734
people,59,0.003000497817993164
planets,5,0.004029512405395508
planets,51,0.003988504409790039
planets,29,0.0030066967010498047
species,2,0.002997159957885742
people,45,0.004004001617431641
people,9,0.0050160884857177734
people,39,0.002981424331665039
people,9,0.002995014190673828
species,4,0.003003835678100586
species,2,0.0049991607666015625
people,67,0.002988100051879883
people,42,0.0030002593994140625
people,59,0.0030019283294677734
planets,25,0.005003690719604492
planets,15,0.003991842269897461
people,23,0.003004789352416992
planets,57,0.0029954910278320312
people,72,0.004007101058959961
people,23,0.003983974456787109
people,83,0.003004789352416992
people,83,0.0030028820037841797
planets,48,0.0030014514923095703
planets,23,0.005002498626708984
people,36,0.002992391586303711
planets,45,0.0029990673065185547
people,64,0.0030007362365722656
people,42,0.004006624221801758
planets,40,0.0029938220977783203
people,66,0.0029969215393066406
planets,46,0.0030024051666259766
planets,40,0.004012346267700195
planets,42,0.003999948501586914
people,56,0.0030028820037841797
planets,28,0.0030007362365722656
people,4,0.002997159957885742
species,2,0.00600743293762207
species,1,0.004004240036010742
people,9,0.003985166549682617
planets,56,0.003003835678100586
people,58,0.005003452301025391
planets,37,0.0029969215393066406
people,18,0.002998828887939453
people,35,0.0029993057250976562
planets,37,0.005002737045288086
planets,39,0.004002809524536133
people,3,0.0029993057250976562
planets,31,0.0029973983764648438
planets,53,0.003998994827270508
people,9,0.004004001617431641
people,4,0.002984762191772461
people,77,0.0030028820037841797
people,11,0.003002643585205078
planets,1,0.00499415397644043
planets,57,0.003003835678100586
people,32,0.0020051002502441406
planets,6,0.0020003318786621094
people,8,0.0040094852447509766
planets,33,0.003980875015258789
planets,30,0.002994060516357422
planets,52,0.003000020980834961
people,72,0.004007101058959961
planets,52,0.005002498626708984
planets,44,0.0029947757720947266
people,39,0.0030035972595214844
people,44,0.002997875213623047
people,67,0.005004167556762695
planets,58,0.0039942264556884766
species,1,0.003000497817993164
people,41,0.003000974655151367
planets,4,0.004013538360595703
planets,57,0.0049746036529541016
people,34,0.004001140594482422
people,14,0.003997802734375
planets,57,0.006010770797729492
people,63,0.00399017333984375
people,41,0.00400233268737793
people,44,0.0060040950775146484
people,71,0.00399470329284668
planets,34,0.004000425338745117
planets,4,0.005006313323974609
people,40,0.004982471466064453
people,69,0.004002094268798828
people,75,0.0029973983764648438
people,63,0.004996776580810547
people,60,0.005001544952392578
planets,11,0.003996849060058594
people,80,0.0040035247802734375
people,5,0.0050203800201416016
people,44,0.002976655960083008
people,46,0.0029997825622558594
planets,26,0.004006385803222656
people,36,0.004998445510864258
planets,27,0.003995656967163086
people,54,0.003002166748046875
people,33,0.0029993057250976562
people,53,0.005001544952392578
planets,25,0.0029993057250976562
people,10,0.0019986629486083984
people,31,0.0020017623901367188
people,32,0.004007577896118164
people,60,0.004001617431640625
people,15,0.002002239227294922
planets,29,0.002001523971557617
people,48,0.0029969215393066406
planets,27,0.005002260208129883
people,4,0.0029981136322021484
people,26,0.0019981861114501953
people,18,0.0030035972595214844
people,18,0.0040073394775390625
people,51,0.005001068115234375
people,8,0.00299072265625
planets,38,0.0030031204223632812
planets,52,0.002991199493408203
people,25,0.005006551742553711
planets,29,0.003998279571533203
people,65,0.002992868423461914
planets,2,0.0029997825622558594
planets,24,0.005007028579711914
people,18,0.0040051937103271484
planets,29,0.0029876232147216797
planets,32,0.0030028820037841797
people,31,0.004006862640380859
people,3,0.003999233245849609
planets,18,0.002997159957885742
people,71,0.0029993057250976562
people,72,0.0030028820037841797
people,36,0.00500798225402832
people,66,0.00399017333984375
planets,49,0.002998828887939453
people,41,0.0029997825622558594
species,2,0.004007816314697266
planets,43,0.004004240036010742
planets,37,0.002997159957885742
species,1,0.002995729446411133
people,39,0.004005908966064453
people,5,0.004999876022338867
people,49,0.0029954910278320312
people,64,0.0029964447021484375
people,4,0.0030066967010498047
planets,57,0.005005359649658203
people,9,0.0039882659912109375
planets,11,0.0029964447021484375
people,44,0.003003358840942383
people,21,0.004006147384643555
people,10,0.004994630813598633
people,67,0.0029969215393066406
people,81,0.0030040740966796875
people,2,0.0040094852447509766
people,9,0.0049936771392822266
people,1,0.0029954910278320312
planets,34,0.00299835205078125
planets,27,0.0029959678649902344
people,59,0.005007743835449219
planets,57,0.003992319107055664
people,7,0.0030052661895751953
planets,19,0.0030012130737304688
people,6,0.004014253616333008
planets,48,0.0049800872802734375
planets,2,0.003998994827270508
planets,26,0.00299835205078125
planets,38,0.003003358840942383
people,10,0.005000114440917969
people,38,0.0029754638671875
species,3,0.002996206283569336
people,79,0.0019991397857666016
planets,5,0.004998683929443359
people,10,0.003997087478637695
planets,54,0.0030045509338378906
planets,52,0.0030024051666259766
planets,35,0.004027843475341797
people,56,0.004982709884643555
planets,2,0.0030031204223632812
planets,51,0.003991842269897461
people,42,0.004007101058959961
people,41,0.003992795944213867
people,31,0.0030052661895751953
planets,30,0.003005504608154297
people,28,0.0030002593994140625
planets,34,0.003998279571533203
people,50,0.0029973983764648438
planets,26,0.003001689910888672
planets,19,0.003003835678100586
planets,29,0.004007816314697266
planets,26,0.0030012130737304688
people,81,0.002002716064453125
people,1,0.0030059814453125
planets,58,0.004004001617431641
people,7,0.004992485046386719
planets,38,0.002998828887939453
people,32,0.0030031204223632812
people,52,0.0029952526092529297
people,80,0.00500178337097168
people,59,0.003997325897216797
planets,15,0.0030031204223632812
planets,14,0.0029969215393066406
planets,20,0.005006551742553711
people,2,0.003992795944213867
people,79,0.0030019283294677734
planets,38,0.003002166748046875
people,18,0.0030019283294677734
planets,43,0.003988027572631836
people,75,0.002990245819091797
people,31,0.0030014514923095703
planets,2,0.0029952526092529297
people,61,0.0050067901611328125
planets,45,0.002995729446411133
people,79,0.0030031204223632812
planets,40,0.003993511199951172
people,6,0.005013704299926758
planets,13,0.003996610641479492
people,77,0.004000425338745117
people,62,0.004004478454589844
planets,12,0.004998445510864258
people,44,0.004998445510864258
planets,20,0.003997087478637695
people,66,0.0050008296966552734
people,39,0.003999233245849609
planets,54,0.006002664566040039
planets,39,0.0050013065338134766
planets,54,0.006000041961669922
planets,57,0.0039997100830078125
planets,13,0.003996849060058594
people,32,0.003997802734375
planets,42,0.004000186920166016
planets,21,0.0050046443939208984
planets,23,0.003997802734375
people,36,0.0050144195556640625
people,69,0.003988027572631836
planets,44,0.003000497817993164
people,7,0.002997159957885742
planets,27,0.0040051937103271484
species,4,0.004011631011962891
planets,31,0.003002166748046875
people,25,0.0029969215393066406
people,52,0.0040018558502197266
people,35,0.004003286361694336
people,16,0.002997159957885742
people,18,0.003006458282470703
people,6,0.003999471664428711
planets,16,0.0039937496185302734
people,45,0.0029938220977783203
people,40,0.002997159957885742
people,53,0.004002571105957031
people,19,0.004004478454589844
people,4,0.003991127014160156
people,65,0.003000497817993164
people,67,0.0029997825622558594
species,1,0.0040035247802734375
people,62,0.0039937496185302734
planets,49,0.0030040740966796875
people,67,0.002000570297241211
planets,6,0.0030052661895751953
people,58,0.003999471664428711
planets,8,0.0030002593994140625
people,43,0.001999378204345703
planets,37,0.0030126571655273438
people,36,0.003990650177001953
planets,44,0.005001544952392578
planets,4,0.0029973983764648438
people,70,0.003001689910888672
planets,31,0.004004240036010742
planets,45,0.004004955291748047
people,61,0.0029981136322021484
people,66,0.0029904842376708984
people,14,0.002999544143676758
people,48,0.0030126571655273438
planets,53,0.003994464874267578
people,29,0.0030035972595214844
people,31,0.0029973983764648438
planets,24,0.0040433406829833984
people,70,0.003965139389038086
planets,10,0.003000020980834961
people,29,0.0029985904693603516
people,53,0.0040018558502197266
people,1,0.003998517990112305
planets,12,0.003002166748046875
people,2,0.002997875213623047
planets,31,0.004001617431640625
people,47,0.003998517990112305
species,1,0.002995729446411133
people,34,0.003002166748046875
people,36,0.0030105113983154297
people,63,0.004002094268798828
people,51,0.0039882659912109375
people,69,0.0030057430267333984
people,78,0.003002643585205078
people,67,0.005033969879150391
people,61,0.003963947296142578
people,34,0.003997802734375
people,21,0.003004312515258789
planets,8,0.003997325897216797
planets,21,0.0039942264556884766
people,28,0.004002809524536133
people,1,0.0030024051666259766
planets,24,0.003995418548583984
people,18,0.00400090217590332
people,56,0.0029938220977783203
people,66,0.0030002593994140625
planets,58,0.004007101058959961
people,5,0.0030031204223632812
people,75,0.002991199493408203
planets,53,0.003001689910888672
planets,59,0.0030007362365722656
people,76,0.004004478454589844
people,73,0.0040018558502197266
species,3,0.0029892921447753906
people,30,0.0030121803283691406
people,80,0.003990650177001953
people,12,0.004014253616333008
people,60,0.0029942989349365234
planets,53,0.002996206283569336
planets,39,0.004012346267700195
planets,37,0.003995418548583984
planets,12,0.002995729446411133
people,28,0.002995729446411133
planets,17,0.002998828887939453
planets,2,0.005013465881347656
people,2,0.00398564338684082
people,52,0.0029990673065185547
planets,47,0.0030031204223632812
planets,12,0.003994464874267578
people,4,0.003980159759521484
planets,49,0.003000497817993164
planets,47,0.002995729446411133
planets,29,0.004007577896118164
people,30,0.004003763198852539
people,72,0.0029990673065185547
people,15,0.0029935836791992188
people,45,0.004005908966064453
planets,52,0.004028797149658203
planets,15,0.003965139389038086
planets,23,0.0020029544830322266
species,1,0.0029952526092529297
people,31,0.004005908966064453
people,30,0.0039823055267333984
planets,44,0.0030031204223632812
people,26,0.00299835205078125
planets,41,0.004002094268798828
species,4,0.003995656967163086
planets,52,0.002991199493408203
people,75,0.002997159957885742
people,18,0.003003358840942383
planets,39,0.00400853157043457
planets,16,0.003981590270996094
people,35,0.0030040740966796875
people,29,0.003998994827270508
people,81,0.003998756408691406
people,63,0.005998849868774414
people,69,0.003997802734375
people,18,0.003999948501586914
planets,11,0.004000425338745117
people,27,0.003998756408691406
planets,17,0.003999948501586914
people,33,0.0039997100830078125
planets,54,0.0060024261474609375
planets,2,0.003997802734375
species,1,0.005014896392822266
people,42,0.004984378814697266
people,3,0.0030007362365722656
people,75,0.0040013790130615234
people,65,0.006003141403198242
people,27,0.004996061325073242
planets,50,0.003999948501586914
people,13,0.0050241947174072266
people,47,0.004976511001586914
people,58,0.0029990673065185547
people,26,0.0019998550415039062
planets,5,0.0030069351196289062
planets,27,0.0049970149993896484
people,76,0.0030014514923095703
people,69,0.0030002593994140625
people,64,0.0029981136322021484
people,53,0.005007743835449219
planets,26,0.002997159957885742
people,69,0.002996683120727539
people,6,0.002996683120727539
people,61,0.004003286361694336
people,10,0.0039825439453125
people,54,0.002999544143676758
species,4,0.0030002593994140625
people,25,0.0029993057250976562
people,68,0.004001617431640625
people,54,0.003998279571533203
people,44,0.0029973983764648438
people,24,0.0030040740966796875
people,34,0.0050029754638671875
people,4,0.004010915756225586
planets,24,0.0029828548431396484
people,36,0.0030028820037841797
people,75,0.0030035972595214844
planets,22,0.004996538162231445
people,20,0.002997875213623047
people,69,0.0030028820037841797
planets,9,0.002999544143676758
people,39,0.0050220489501953125
planets,44,0.003000974655151367
planets,11,0.0029976367950439453
planets,2,0.0020046234130859375
people,15,0.003008604049682617
people,72,0.00500798225402832
planets,25,0.003000974655151367
people,56,0.0029969215393066406
people,5,0.0029981136322021484
planets,33,0.0050182342529296875
people,24,0.0029866695404052734
people,38,0.0030035972595214844
people,13,0.0029997825622558594
planets,53,0.004041194915771484
planets,37,0.004965543746948242
people,26,0.0029926300048828125
people,7,0.0029976367950439453
planets,25,0.0030002593994140625
people,47,0.005025625228881836
planets,13,0.003980159759521484
planets,53,0.0029942989349365234
people,72,0.003000497817993164
planets,1,0.003001689910888672
people,25,0.005010843276977539
planets,44,0.0029833316802978516
people,51,0.002995014190673828
people,13,0.0029942989349365234
planets,38,0.00501251220703125
planets,7,0.0030002593994140625
people,71,0.0030035972595214844
planets,55,0.0029964447021484375
planets,59,0.005027055740356445
planets,24,0.003972530364990234
people,37,0.003003835678100586
planets,26,0.003000974655151367
planets,22,0.0050046443939208984
planets,50,0.003992557525634766
people,21,0.003000497817993164
people,75,0.002999544143676758
species,4,0.005017280578613281
people,81,0.002990245819091797
people,5,0.0029964447021484375
planets,44,0.003003358840942383
planets,58,0.0029935836791992188
planets,16,0.003969430923461914
people,21,0.0029926300048828125
planets,1,0.003000974655151367
people,34,0.003005504608154297
people,20,0.005000114440917969
people,12,0.003996133804321289
planets,60,0.0030062198638916016
planets,55,0.0029931068420410156
people,37,0.005005359649658203
planets,15,0.003992319107055664
planets,46,0.003006458282470703
planets,56,0.0029964447021484375
people,52,0.0029997825622558594
people,10,0.0039751529693603516
planets,7,0.002996683120727539
planets,10,0.0029993057250976562
planets,18,0.0030012130737304688
planets,50,0.006001710891723633
planets,41,0.003997802734375
people,3,0.002999544143676758
planets,36,0.0029954910278320312
planets,41,0.0050203800201416016
people,27,0.003988504409790039
planets,1,0.0019998550415039062
people,20,0.0030052661895751953
planets,60,0.00400090217590332
species,1,0.004994392395019531
people,37,0.0030007362365722656
planets,15,0.002999544143676758
planets,18,0.0029990673065185547
planets,27,0.0050051212310791016
planets,33,0.003994941711425781
people,1,0.0029976367950439453
people,15,0.0029985904693603516
planets,39,0.005000591278076172
planets,11,0.0040051937103271484
planets,36,0.0029909610748291016
people,28,0.0029997825622558594
people,51,0.004012584686279297
people,1,0.004994392395019531
planets,56,0.0029973983764648438
people,52,0.0030024051666259766
people,7,0.004006624221801758
planets,49,0.005003690719604492
people,39,0.003990650177001953
people,80,0.003000497817993164
people,8,0.004003047943115234
planets,13,0.005995512008666992
planets,48,0.019999027252197266
planets,21,0.002997875213623047
planets,34,0.0050046443939208984
planets,51,0.004997968673706055
people,77,0.0039958953857421875
planets,47,0.003000974655151367
people,44,0.0050029754638671875
people,3,0.0039975643157958984
people,70,0.004000663757324219
planets,17,0.004000663757324219
planets,38,0.00500178337097168
species,4,0.0030002593994140625
planets,37,0.003005504608154297
planets,1,0.003002643585205078
planets,28,0.0039975643157958984
planets,54,0.002995729446411133
people,4,0.003002166748046875
people,18,0.0029964447021484375
people,76,0.00503849983215332
people,30,0.003964424133300781
people,56,0.00299835205078125
people,6,0.0030024051666259766
people,56,0.002997875213623047
people,67,0.003993034362792969
people,42,0.0030007362365722656
people,11,0.0029959678649902344
people,82,0.001997232437133789
people,54,0.0050127506256103516
planets,21,0.003991842269897461
planets,27,0.0029947757720947266
people,57,0.0020101070404052734
planets,38,0.0020034313201904297
people,16,0.0039942264556884766
planets,58,0.0029959678649902344
planets,34,0.001996755599975586
species,3,0.0030012130737304688
people,21,0.003017902374267578
people,23,0.0040209293365478516
people,83,0.0029807090759277344
people,45,0.0030002593994140625
planets,26,0.002999544143676758
planets,52,0.005000114440917969
planets,37,0.003998994827270508
people,24,0.003002166748046875
planets,27,0.002995729446411133
planets,50,0.003000497817993164
people,45,0.003999948501586914
people,60,0.003000974655151367
planets,25,0.0030028820037841797
planets,20,0.0030028820037841797
people,7,0.004009723663330078
planets,48,0.0029828548431396484
planets,20,0.0020079612731933594
people,6,0.002000093460083008
people,28,0.0030059814453125
planets,22,0.004998445510864258
planets,53,0.0030002593994140625
planets,38,0.0030012130737304688
planets,21,0.002996683120727539
species,2,0.006010532379150391
planets,2,0.002995014190673828
people,70,0.003007173538208008
people,9,0.0030062198638916016
people,76,0.004990100860595703
people,60,0.003997325897216797
planets,21,0.002998828887939453
planets,54,0.0029985904693603516
planets,14,0.0050029754638671875
people,59,0.0029947757720947266
people,81,0.00299835205078125
people,63,0.0029947757720947266
planets,17,0.00400233268737793
species,2,0.003986835479736328
people,28,0.0029985904693603516
people,14,0.0030028820037841797
planets,50,0.004016399383544922
people,59,0.004987478256225586
planets,41,0.0029947757720947266
people,79,0.0029993057250976562
people,9,0.0030024051666259766
planets,39,0.004023551940917969
people,76,0.003020048141479492
people,67,0.003000497817993164
planets,52,0.002999544143676758
people,74,0.0030002593994140625
people,78,0.0039942264556884766
people,1,0.003000020980834961
planets,60,0.0029959678649902344
planets,33,0.003000020980834961
people,48,0.005010128021240234
people,83,0.003995656967163086
planets,25,0.003000974655151367
people,15,0.0030014514923095703
planets,46,0.004006147384643555
planets,7,0.0049936771392822266
people,49,0.003998517990112305
people,58,0.0029993057250976562
people,6,0.004008293151855469
people,78,0.004993915557861328
people,19,0.0030078887939453125
planets,60,0.00299835205078125
people,49,0.0030090808868408203
people,36,0.0049991607666015625
planets,44,0.0039975643157958984
people,20,0.0030002593994140625
people,18,0.0030002593994140625
planets,5,0.005003690719604492
people,38,0.003997087478637695
people,36,0.002999544143676758
planets,52,0.002999544143676758
planets,6,0.004008054733276367
people,49,0.004014015197753906
people,13,0.0029976367950439453
people,35,0.003004789352416992
people,81,0.0029976367950439453
people,49,0.003999948501586914
planets,46,0.003992795944213867
people,32,0.002996206283569336
people,36,0.0030002593994140625
planets,48,0.0029993057250976562
people,45,0.00397038459777832
people,11,0.002987384796142578
planets,56,0.0029997825622558594
planets,29,0.0029997825622558594
planets,9,0.004003286361694336
people,39,0.003984689712524414
people,26,0.0029883384704589844
species,3,0.003000974655151367
people,3,0.0020029544830322266
people,71,0.0050067901611328125
people,24,0.003991603851318359
people,80,0.008015871047973633
people,70,0.005999326705932617
planets,19,0.004985809326171875
planets,34,0.004009246826171875
people,10,0.005003213882446289
planets,1,0.0029931068420410156
planets,37,0.003002643585205078
planets,43,0.0040132999420166016
planets,6,0.00599217414855957
people,16,0.0030002593994140625
people,23,0.0039980411529541016
planets,28,0.00500941276550293
people,52,0.003991842269897461
species,1,0.0029990673065185547
planets,21,0.002000570297241211
people,70,0.004002809524536133
people,62,0.0029909610748291016
people,82,0.001986980438232422
people,13,0.001997709274291992
planets,51,0.002001047134399414
people,67,0.003999471664428711
planets,11,0.003999948501586914
planets,19,0.002999544143676758
planets,52,0.0029981136322021484
planets,5,0.003004312515258789
people,18,0.0039861202239990234
planets,14,0.002999544143676758
people,9,0.0030012130737304688
people,66,0.003000020980834961
planets,8,0.004002094268798828
people,30,0.003969430923461914
people,26,0.002993345260620117
people,83,0.0030617713928222656
people,39,0.003028392791748047
planets,35,0.004995822906494141
planets,60,0.002993345260620117
people,69,0.002003908157348633
people,5,0.0029993057250976562
planets,57,0.005015850067138672
people,47,0.002992868423461914
people,64,0.0029997825622558594
people,2,0.0030012130737304688
planets,50,0.0030012130737304688
people,63,0.003992795944213867
planets,14,0.0030012130737304688
planets,6,0.003000974655151367
people,34,0.0020046234130859375
planets,39,0.004003763198852539
planets,14,0.003999948501586914
planets,52,0.003011941909790039
people,55,0.002001523971557617
planets,34,0.004001140594482422
planets,39,0.005001544952392578
people,76,0.003996849060058594
planets,28,0.0029985904693603516
people,5,0.00299835205078125
planets,8,0.005003690719604492
people,18,0.003997802734375
planets,53,0.0030019283294677734
people,80,0.0019996166229248047
people,9,0.0030031204223632812
people,23,0.004013538360595703
planets,8,0.003980398178100586
planets,32,0.0030078887939453125
people,82,0.0029990673065185547
planets,17,0.005007743835449219
people,58,0.002999544143676758
people,13,0.0030028820037841797
people,21,0.0029938220977783203
planets,29,0.004003286361694336
planets,51,0.002991199493408203
planets,47,0.0030059814453125
planets,33,0.0030014514923095703
people,41,0.00500798225402832
planets,42,0.0039899349212646484
people,60,0.0030002593994140625
people,19,0.002999544143676758
people,29,0.0030045509338378906
people,34,0.005383014678955078
people,47,0.0038824081420898438
planets,8,0.00334930419921875
people,78,0.0033855438232421875
planets,43,0.004420042037963867
planets,20,0.0019986629486083984
people,14,0.002997875213623047
planets,10,0.0029997825622558594
planets,32,0.005005359649658203
planets,3,0.003997802734375
planets,22,0.0029909610748291016
people,55,0.0030007362365722656
planets,60,0.004012107849121094
people,66,0.004024982452392578
people,71,0.00299835205078125
planets,59,0.0029947757720947266
people,81,0.0029976367950439453
people,68,0.0050067901611328125
planets,1,0.003999233245849609
people,6,0.0029973983764648438
people,27,0.0029976367950439453
people,4,0.0030014514923095703
people,45,0.0040018558502197266
planets,12,0.0039865970611572266
people,22,0.0030031204223632812
planets,19,0.0029969215393066406
people,81,0.0039975643157958984
people,78,0.002977609634399414
planets,46,0.0029947757720947266
people,81,0.003000020980834961
people,72,0.004010200500488281
planets,36,0.003990650177001953
species,1,0.002987384796142578
people,38,0.003000974655151367
planets,9,0.0029954910278320312
planets,44,0.004995584487915039
people,3,0.0029985904693603516
people,19,0.0029973983764648438
planets,53,0.007996797561645508
people,57,0.0030007362365722656
people,23,0.002997875213623047
planets,12,0.005008697509765625
people,30,0.004990816116333008
people,41,0.0039997100830078125
planets,9,0.00400996208190918
people,47,0.004997968673706055
planets,23,0.0029959678649902344
people,10,0.0029942989349365234
people,15,0.0050046443939208984
planets,20,0.004000186920166016
people,52,0.003992795944213867
planets,21,0.0030052661895751953
people,9,0.005025625228881836
people,32,0.003992319107055664
people,16,0.004000425338745117
planets,26,0.002996206283569336
people,49,0.0050029754638671875
people,57,0.0029976367950439453
species,1,0.0029935836791992188
planets,9,0.0030007362365722656
people,78,0.0030028820037841797
people,25,0.003992319107055664
people,48,0.0029935836791992188
planets,26,0.0030012130737304688
people,75,0.0029990673065185547
people,10,0.0040111541748046875
people,40,0.002997875213623047
people,50,0.00299835205078125
planets,40,0.0029997825622558594
people,80,0.003000497817993164
planets,33,0.004004955291748047
planets,44,0.003000974655151367
planets,52,0.0029964447021484375
planets,26,0.003000497817993164
planets,41,0.004011869430541992
people,53,0.004006385803222656
people,74,0.002996206283569336
people,72,0.0029990673065185547
people,32,0.0030069351196289062
planets,4,0.004999399185180664
people,69,0.0029976367950439453
planets,30,0.002001047134399414
people,39,0.002992391586303711
planets,58,0.0040225982666015625
people,16,0.003988027572631836
planets,17,0.0030014514923095703
people,30,0.0029947757720947266
planets,4,0.004014253616333008
planets,57,0.004988908767700195
people,79,0.004006147384643555
people,18,0.0029981136322021484
people,65,0.002995729446411133
people,80,0.005003929138183594
people,18,0.0029938220977783203
planets,60,0.0029985904693603516
people,29,0.0030028820037841797
people,4,0.004002809524536133
people,50,0.0029807090759277344
species,2,0.0020051002502441406
people,54,0.002000093460083008
planets,22,0.003002166748046875
people,7,0.005002498626708984
people,69,0.0029916763305664062
people,60,0.002997875213623047
people,29,0.0030031204223632812
planets,29,0.0050029754638671875
planets,54,0.003989458084106445
people,70,0.003002166748046875
people,46,0.0029997825622558594
people,30,0.003999948501586914
planets,51,0.0029935836791992188
planets,40,0.0030002593994140625
people,8,0.002004861831665039
people,18,0.003996610641479492
planets,13,0.004997968673706055
people,38,0.0029973983764648438
people,26,0.003000497817993164
planets,32,0.004006385803222656
people,65,0.004999399185180664
planets,26,0.003999233245849609
people,20,0.0030028820037841797
people,47,0.0029954910278320312
people,21,0.003993034362792969
people,71,0.0029938220977783203
people,48,0.003004312515258789
planets,39,0.0029315948486328125
planets,7,0.0040018558502197266
planets,15,0.003998756408691406
people,43,0.002996683120727539
planets,24,0.003004312515258789
people,43,0.0030112266540527344
people,34,0.00500178337097168
planets,8,0.002993345260620117
people,11,0.0029931068420410156
people,48,0.002994537353515625
planets,52,0.003992795944213867
people,78,0.00299072265625
people,66,0.004006147384643555
people,30,0.0029973983764648438
people,49,0.005028486251831055
people,59,0.003968238830566406
people,43,0.0029990673065185547
planets,46,0.0030002593994140625
people,81,0.004030466079711914
planets,57,0.003981828689575195
people,10,0.002996683120727539
planets,7,0.0029990673065185547
people,41,0.0040051937103271484
planets,60,0.005000114440917969
planets,23,0.0029947757720947266
planets,48,0.0030066967010498047
people,40,0.0029959678649902344
people,69,0.005001068115234375
planets,41,0.002997159957885742
planets,34,0.0029973983764648438
planets,42,0.002996683120727539
planets,45,0.0050220489501953125
people,20,0.003985881805419922
people,76,0.0029954910278320312
people,24,0.0029997825622558594
people,15,0.003009796142578125
people,6,0.004006147384643555
people,14,0.0029997825622558594
people,79,0.0030028820037841797
planets,44,0.0029952526092529297
people,26,0.0050029754638671875
people,72,0.003994464874267578
planets,6,0.003005504608154297
people,5,0.0030002593994140625
people,38,0.005003452301025391
people,69,0.003993034362792969
planets,48,0.004002809524536133
planets,8,0.003998994827270508
species,2,0.006011009216308594
planets,54,0.004987478256225586
planets,39,0.003999948501586914
people,40,0.004008293151855469
planets,5,0.004999399185180664
people,35,0.003996372222900391
planets,32,0.0040187835693359375
people,58,0.0059854984283447266
people,3,0.003999233245849609
people,18,0.0040013790130615234
planets,51,0.005010366439819336
people,30,0.00598597526550293
planets,41,0.003000497817993164
people,44,0.004002571105957031
people,78,0.006008148193359375
people,51,0.0049915313720703125
planets,17,0.004010438919067383
people,20,0.004008769989013672
people,83,0.004995584487915039
people,76,0.0029952526092529297
planets,53,0.0030007362365722656
people,72,0.003000020980834961
people,48,0.00500941276550293
people,60,0.00299072265625
people,35,0.0020029544830322266
planets,41,0.001996278762817383
planets,50,0.0030050277709960938
planets,55,0.003997802734375
people,34,0.0029981136322021484
species,4,0.0020008087158203125
planets,5,0.0029959678649902344
people,3,0.0050046443939208984
species,1,0.003996133804321289
planets,13,0.003002643585205078
people,39,0.002999544143676758
planets,24,0.0039975643157958984
people,22,0.003968238830566406
planets,1,0.0030012130737304688
people,58,0.0029954910278320312
people,70,0.0030045509338378906
planets,36,0.004010200500488281
people,6,0.002989530563354492
people,57,0.002998828887939453
species,1,0.003003358840942383
people,2,0.00400996208190918
