field,query,time
planets,48,0.004999637603759766
people,78,0.0029947757720947266
people,30,0.0030002593994140625
people,62,0.0030014514923095703
planets,50,0.005040884017944336
people,15,0.0039980411529541016
people,37,0.0030002593994140625
planets,14,0.00299835205078125
people,27,0.0060040950775146484
planets,11,0.0039975643157958984
people,69,0.0029985904693603516
planets,23,0.003000974655151367
people,66,0.0050051212310791016
people,30,0.003995180130004883
planets,24,0.003000020980834961
people,82,0.0029985904693603516
planets,60,0.00402069091796875
planets,27,0.004986286163330078
planets,32,0.0029985904693603516
people,12,0.003000020980834961
people,45,0.005011081695556641
people,71,0.0029938220977783203
planets,58,0.0030012130737304688
people,61,0.0029997825622558594
planets,53,0.004004001617431641
planets,30,0.004998922348022461
planets,6,0.002997159957885742
people,13,0.003000497817993164
planets,4,0.003001689910888672
people,60,0.004998445510864258
planets,45,0.0039958953857421875
people,33,0.0030012130737304688
people,45,0.0030012130737304688
planets,11,0.004998207092285156
people,51,0.003999233245849609
planets,26,0.0029990673065185547
planets,46,0.003000020980834961
people,51,0.004007577896118164
people,81,0.003997325897216797
planets,55,0.0029993057250976562
people,51,0.002999544143676758
people,28,0.003000497817993164
people,44,0.004999876022338867
people,49,0.0029942989349365234
people,14,0.003000020980834961
planets,41,0.0029981136322021484
planets,28,0.0040318965911865234
planets,50,0.003991127014160156
planets,60,0.0029997825622558594
people,70,0.0029997825622558594
people,13,0.0030052661895751953
planets,7,0.0039937496185302734
planets,14,0.0032167434692382812
people,66,0.0032057762145996094
people,15,0.0032796859741210938
planets,13,0.004164457321166992
people,53,0.0029990673065185547
people,39,0.003999471664428711
planets,42,0.004005908966064453
people,29,0.004998922348022461
people,42,0.002992868423461914
people,14,0.0019986629486083984
people,70,0.003001689910888672
planets,58,0.004000663757324219
people,19,0.0039958953857421875
people,45,0.0029969215393066406
people,45,0.0029990673065185547
planets,7,0.005007743835449219
people,5,0.00299835205078125
people,58,0.003000974655151367
people,36,0.002997875213623047
species,4,0.004011631011962891
planets,12,0.004968881607055664
species,3,0.0029964447021484375
people,48,0.0030007362365722656
people,30,0.0030024051666259766
planets,1,0.005998373031616211
people,77,0.0040013790130615234
people,52,0.012002944946289062
people,34,0.004995584487915039
species,3,0.004014015197753906
people,15,0.005980730056762695
people,68,0.00399470329284668
planets,11,0.004001617431640625
species,3,0.00600743293762207
people,54,0.0049915313720703125
people,37,0.002997159957885742
planets,24,0.0029997825622558594
people,39,0.005006313323974609
people,29,0.004995107650756836
people,40,0.0039980411529541016
people,29,0.004027128219604492
planets,20,0.0049970149993896484
planets,58,0.003997802734375
people,43,0.002998828887939453
people,36,0.004010915756225586
people,24,0.003996372222900391
people,13,0.0029993057250976562
people,61,0.003000497817993164
planets,36,0.0030002593994140625
species,1,0.0050048828125
people,15,0.003992795944213867
people,59,0.003000020980834961
planets,5,0.0019989013671875
planets,51,0.004011392593383789
planets,29,0.003989219665527344
species,2,0.00299835205078125
people,45,0.0020003318786621094
people,9,0.001996278762817383
people,39,0.004001140594482422
people,9,0.002994060516357422
species,4,0.0030002593994140625
species,2,0.0030012130737304688
people,67,0.004008769989013672
people,42,0.00400233268737793
people,59,0.0029916763305664062
planets,25,0.0030012130737304688
planets,15,0.0030074119567871094
people,23,0.00499725341796875
planets,57,0.002997875213623047
people,72,0.0030074119567871094
people,23,0.0029954910278320312
people,83,0.003980398178100586
people,83,0.0029997825622558594
planets,48,0.0029981136322021484
planets,23,0.0029997825622558594
people,36,0.005000591278076172
planets,45,0.003992795944213867
people,64,0.0029973983764648438
people,42,0.0030062198638916016
planets,40,0.004995584487915039
people,66,0.002999544143676758
planets,46,0.003999948501586914
planets,40,0.0040264129638671875
planets,42,0.004974842071533203
people,56,0.003997087478637695
planets,28,0.0029993057250976562
people,4,0.0040073394775390625
species,2,0.004994869232177734
species,1,0.003996849060058594
people,9,0.003000974655151367
planets,56,0.0030014514923095703
people,58,0.0039958953857421875
planets,37,0.0029897689819335938
people,18,0.003000020980834961
people,35,0.0029997825622558594
planets,37,0.004006147384643555
planets,39,0.003988027572631836
people,3,0.0029993057250976562
planets,31,0.0029997825622558594
planets,53,0.0030019283294677734
people,9,0.0039958953857421875
people,4,0.0029904842376708984
people,77,0.003002166748046875
people,11,0.002997875213623047
planets,1,0.004012346267700195
planets,57,0.0039861202239990234
people,32,0.0029973983764648438
planets,6,0.0029997825622558594
people,8,0.0030002593994140625
planets,33,0.003999948501586914
planets,30,0.0029969215393066406
planets,52,0.0029997825622558594
people,72,0.002000093460083008
planets,52,0.004006147384643555
planets,44,0.003973722457885742
people,39,0.0029993057250976562
people,44,0.0030031204223632812
people,67,0.004002094268798828
planets,58,0.004997968673706055
species,1,0.003996849060058594
people,41,0.0030002593994140625
planets,4,0.0030014514923095703
planets,57,0.004999876022338867
people,34,0.003999948501586914
people,14,0.0029952526092529297
planets,57,0.0030028820037841797
people,63,0.004984855651855469
people,41,0.003997802734375
people,44,0.002997159957885742
people,71,0.003004312515258789
planets,34,0.004994869232177734
planets,4,0.002996206283569336
people,40,0.002999544143676758
people,69,0.0050084590911865234
people,75,0.00499415397644043
people,63,0.003998756408691406
people,60,0.0030002593994140625
planets,11,0.005002737045288086
people,80,0.003993034362792969
people,5,0.003000974655151367
people,44,0.002998828887939453
people,46,0.0030002593994140625
planets,26,0.004998445510864258
people,36,0.0029942989349365234
planets,27,0.0029997825622558594
people,54,0.0030012130737304688
people,33,0.004009246826171875
people,53,0.002996683120727539
planets,25,0.0029985904693603516
people,10,0.0030012130737304688
people,31,0.002999544143676758
people,32,0.003998994827270508
people,60,0.003994941711425781
people,15,0.003005504608154297
planets,29,0.0029942989349365234
people,48,0.005041360855102539
planets,27,0.006985664367675781
people,4,0.02900218963623047
people,26,0.004000186920166016
people,18,0.003999948501586914
people,18,0.005007743835449219
people,51,0.003993511199951172
people,8,0.003998517990112305
planets,38,0.003997802734375
planets,52,0.006008148193359375
people,25,0.002996206283569336
planets,29,0.003000497817993164
people,65,0.0030007362365722656
planets,2,0.003996610641479492
planets,24,0.0029981136322021484
people,18,0.002996683120727539
planets,29,0.002997875213623047
planets,32,0.004009723663330078
people,31,0.004995107650756836
people,3,0.002997875213623047
planets,18,0.0030002593994140625
people,71,0.0029990673065185547
people,72,0.005006551742553711
people,36,0.003993034362792969
people,66,0.0030024051666259766
planets,49,0.0029993057250976562
people,41,0.003000974655151367
species,2,0.003998279571533203
planets,43,0.002989053726196289
planets,37,0.002998828887939453
species,1,0.003000020980834961
people,39,0.005004167556762695
people,5,0.003996133804321289
people,49,0.003004312515258789
people,64,0.002994537353515625
people,4,0.0040128231048583984
planets,57,0.00399017333984375
people,9,0.0029976367950439453
planets,11,0.003000020980834961
people,44,0.002999544143676758
people,21,0.005011320114135742
people,10,0.0029816627502441406
people,67,0.001999378204345703
people,81,0.001999378204345703
people,2,0.0030057430267333984
people,9,0.00399327278137207
people,1,0.003000020980834961
planets,34,0.0029985904693603516
planets,27,0.0029997825622558594
people,59,0.005002260208129883
planets,57,0.003998756408691406
people,7,0.0029985904693603516
planets,19,0.003000974655151367
people,6,0.004011392593383789
planets,48,0.003994941711425781
planets,2,0.0029976367950439453
planets,26,0.0030014514923095703
planets,38,0.00299835205078125
people,10,0.005003213882446289
people,38,0.003997325897216797
species,3,0.002999544143676758
people,79,0.0030002593994140625
planets,5,0.004003286361694336
people,10,0.003986358642578125
planets,54,0.0029993057250976562
planets,52,0.0030002593994140625
planets,35,0.0030095577239990234
people,56,0.003997325897216797
planets,2,0.002996683120727539
planets,51,0.004001140594482422
people,42,0.0030012130737304688
people,41,0.0050089359283447266
people,31,0.003990650177001953
planets,30,0.003000020980834961
people,28,0.0030012130737304688
planets,34,0.0040094852447509766
people,50,0.002996683120727539
planets,26,0.0030014514923095703
planets,19,0.002997875213623047
planets,29,0.004004716873168945
planets,26,0.003990888595581055
people,81,0.0029969215393066406
people,1,0.003000497817993164
planets,58,0.004006385803222656
people,7,0.004995822906494141
planets,38,0.0029859542846679688
people,32,0.0019998550415039062
people,52,0.003000497817993164
people,80,0.005003929138183594
people,59,0.0029947757720947266
planets,15,0.0019960403442382812
planets,14,0.003000020980834961
planets,20,0.004003763198852539
people,2,0.004996776580810547
people,79,0.002998828887939453
planets,38,0.0020012855529785156
people,18,0.003004312515258789
planets,43,0.004998683929443359
people,75,0.0029954910278320312
people,31,0.00299835205078125
planets,2,0.004008769989013672
people,61,0.006000995635986328
planets,45,0.0029897689819335938
people,79,0.003000020980834961
planets,40,0.0030007362365722656
people,6,0.004998922348022461
planets,13,0.003999233245849609
people,77,0.0030002593994140625
people,62,0.0029997825622558594
planets,12,0.004004716873168945
people,44,0.004990339279174805
planets,20,0.004000663757324219
people,66,0.004008293151855469
people,39,0.005022764205932617
planets,54,0.00299835205078125
planets,39,0.003000974655151367
planets,54,0.005005359649658203
planets,57,0.0039958953857421875
planets,13,0.002999544143676758
people,32,0.00299835205078125
planets,42,0.005977153778076172
planets,21,0.003993988037109375
planets,23,0.003997087478637695
people,36,0.005028486251831055
people,69,0.004970550537109375
planets,44,0.004002094268798828
people,7,0.003999233245849609
planets,27,0.0060024261474609375
species,4,0.00399470329284668
planets,31,0.0029976367950439453
people,25,0.004005908966064453
people,52,0.004998445510864258
people,35,0.002995729446411133
people,16,0.0030012130737304688
people,18,0.0030050277709960938
people,6,0.004027366638183594
planets,16,0.0029981136322021484
people,45,0.0019960403442382812
people,40,0.0019991397857666016
people,53,0.0030057430267333984
people,19,0.003997087478637695
people,4,0.0029935836791992188
people,65,0.002998828887939453
people,67,0.0029997825622558594
species,1,0.0040187835693359375
people,62,0.003991127014160156
planets,49,0.00299835205078125
people,67,0.0030052661895751953
planets,6,0.0030231475830078125
people,58,0.0049936771392822266
planets,8,0.0029969215393066406
people,43,0.003002643585205078
planets,37,0.003001689910888672
people,36,0.005017757415771484
planets,44,0.00397944450378418
planets,4,0.0035054683685302734
people,70,0.0032646656036376953
planets,31,0.005079984664916992
planets,45,0.0029947757720947266
people,61,0.0029997825622558594
people,66,0.0030028820037841797
people,14,0.005002021789550781
people,48,0.00399470329284668
planets,53,0.003000497817993164
people,29,0.0029997825622558594
people,31,0.005018949508666992
planets,24,0.004984140396118164
people,70,0.002997159957885742
planets,10,0.0029997825622558594
people,29,0.0040073394775390625
people,53,0.0039942264556884766
people,1,0.0029993057250976562
planets,12,0.002999544143676758
people,2,0.0030035972595214844
planets,31,0.00500178337097168
people,47,0.003992557525634766
species,1,0.002999544143676758
people,34,0.003005504608154297
people,36,0.004023075103759766
people,63,0.003987312316894531
people,51,0.002999544143676758
people,69,0.001998424530029297
people,78,0.0030107498168945312
people,67,0.005004167556762695
people,61,0.0029914379119873047
people,34,0.0029997825622558594
people,21,0.0030040740966796875
planets,8,0.0050008296966552734
planets,21,0.0039942264556884766
people,28,0.0030007362365722656
people,1,0.0029985904693603516
planets,24,0.005006551742553711
people,18,0.003996610641479492
people,56,0.0029969215393066406
people,66,0.0029997825622558594
planets,58,0.0030105113983154297
people,5,0.005014657974243164
people,75,0.0029816627502441406
planets,53,0.0029997825622558594
planets,59,0.0030028820037841797
people,76,0.005001068115234375
people,73,0.0029973983764648438
species,3,0.0029990673065185547
people,30,0.0030007362365722656
people,80,0.005002021789550781
people,12,0.0039980411529541016
people,60,0.0029993057250976562
planets,53,0.0030014514923095703
planets,39,0.0050220489501953125
planets,37,0.004159450531005859
planets,12,0.0033431053161621094
people,28,0.003460407257080078
planets,17,0.0050754547119140625
planets,2,0.004011392593383789
people,2,0.0030002593994140625
people,52,0.003000020980834961
planets,47,0.0030014514923095703
planets,12,0.00497889518737793
people,4,0.0029942989349365234
planets,49,0.0030002593994140625
planets,47,0.0029993057250976562
planets,29,0.004994630813598633
people,30,0.0029990673065185547
people,72,0.0029993057250976562
people,15,0.003004312515258789
people,45,0.004998445510864258
planets,52,0.0029964447021484375
planets,15,0.002991199493408203
planets,23,0.0030007362365722656
species,1,0.005004167556762695
people,31,0.003995180130004883
people,30,0.0029993057250976562
planets,44,0.0030014514923095703
people,26,0.0030138492584228516
planets,41,0.003991842269897461
species,4,0.0029993057250976562
planets,52,0.003000020980834961
people,75,0.004011631011962891
people,18,0.007007598876953125
planets,39,0.003985166549682617
planets,16,0.0029981136322021484
people,35,0.005003452301025391
people,29,0.003996372222900391
people,81,0.0030028820037841797
people,63,0.0029990673065185547
people,69,0.0050008296966552734
people,18,0.003996849060058594
planets,11,0.003997087478637695
people,27,0.00400996208190918
planets,17,0.005979776382446289
people,33,0.003997802734375
planets,54,0.003000020980834961
planets,2,0.005007028579711914
species,1,0.004994869232177734
people,42,0.003997325897216797
people,3,0.004006147384643555
people,75,0.005965471267700195
people,65,0.0029976367950439453
people,27,0.002999544143676758
planets,50,0.003005504608154297
people,13,0.005010366439819336
people,47,0.0029976367950439453
people,58,0.0029993057250976562
people,26,0.003000020980834961
planets,5,0.005005598068237305
planets,27,0.003996849060058594
people,76,0.0029976367950439453
people,69,0.0029997825622558594
people,64,0.004005908966064453
people,53,0.004995822906494141
planets,26,0.0029973983764648438
people,69,0.0030012130737304688
people,6,0.0030019283294677734
people,61,0.0040128231048583984
people,10,0.003965139389038086
people,54,0.002999544143676758
species,4,0.003003358840942383
people,25,0.0030007362365722656
people,68,0.003996133804321289
people,54,0.002994537353515625
people,44,0.0030007362365722656
people,24,0.002000093460083008
people,34,0.004004001617431641
people,4,0.003988981246948242
planets,24,0.0030007362365722656
people,36,0.002997875213623047
people,75,0.0030024051666259766
planets,22,0.00500035285949707
people,20,0.003997325897216797
people,69,0.0029997825622558594
planets,9,0.0030014514923095703
people,39,0.005012035369873047
planets,44,0.004988431930541992
planets,11,0.002998828887939453
planets,2,0.0029993057250976562
people,15,0.0030050277709960938
people,72,0.003991842269897461
planets,25,0.0029990673065185547
people,56,0.0029993057250976562
people,5,0.0029993057250976562
planets,33,0.004007577896118164
people,24,0.003999233245849609
people,38,0.00299835205078125
people,13,0.0029990673065185547
planets,53,0.0040051937103271484
planets,37,0.004997730255126953
people,26,0.0029976367950439453
people,7,0.0029997825622558594
planets,25,0.0029997825622558594
people,47,0.0050067901611328125
planets,13,0.0039942264556884766
planets,53,0.0030028820037841797
people,72,0.0029959678649902344
planets,1,0.0030012130737304688
people,25,0.0039975643157958984
planets,44,0.0029935836791992188
people,51,0.0029985904693603516
people,13,0.0030040740966796875
planets,38,0.004006862640380859
planets,7,0.003992557525634766
people,71,0.0029976367950439453
planets,55,0.0030002593994140625
planets,59,0.003000974655151367
planets,24,0.005001068115234375
people,37,0.003007173538208008
planets,26,0.0019991397857666016
planets,22,0.0019986629486083984
planets,50,0.0040111541748046875
people,21,0.002993345260620117
people,75,0.001998424530029297
species,4,0.002997875213623047
people,81,0.003010272979736328
people,5,0.003996133804321289
planets,44,0.0029952526092529297
planets,58,0.0030002593994140625
planets,16,0.003000020980834961
people,21,0.005009174346923828
planets,1,0.003994941711425781
people,34,0.002995729446411133
people,20,0.0029997825622558594
people,12,0.003003835678100586
planets,60,0.0039980411529541016
planets,55,0.002998828887939453
people,37,0.0029990673065185547
planets,15,0.00299835205078125
planets,46,0.004006862640380859
planets,56,0.0049970149993896484
people,52,0.0029993057250976562
people,10,0.0029993057250976562
planets,7,0.002999544143676758
planets,10,0.005026578903198242
planets,18,0.003972768783569336
planets,50,0.003000497817993164
planets,41,0.0029997825622558594
people,3,0.004005908966064453
planets,36,0.004998922348022461
planets,41,0.0029947757720947266
people,27,0.003002166748046875
planets,1,0.0019991397857666016
people,20,0.004999637603759766
planets,60,0.0029954910278320312
species,1,0.0030007362365722656
people,37,0.0030028820037841797
planets,15,0.004030942916870117
planets,18,0.003990650177001953
planets,27,0.0029973983764648438
planets,33,0.0029985904693603516
people,1,0.003004789352416992
people,15,0.003995180130004883
planets,39,0.0029921531677246094
planets,11,0.0029990673065185547
planets,36,0.004003286361694336
people,28,0.006002187728881836
people,51,0.006998538970947266
people,1,0.004002094268798828
planets,56,0.005009889602661133
people,52,0.003999471664428711
people,7,0.003999471664428711
planets,49,0.010022401809692383
people,39,0.002996683120727539
people,80,0.003000497817993164
people,8,0.005013227462768555
planets,13,0.0039825439453125
planets,48,0.003004789352416992
planets,21,0.002996683120727539
planets,34,0.005007028579711914
planets,51,0.004991054534912109
people,77,0.002999544143676758
planets,47,0.0030078887939453125
people,44,0.005013227462768555
people,3,0.003983497619628906
people,70,0.0029997825622558594
planets,17,0.003000497817993164
planets,38,0.0040035247802734375
species,4,0.005002737045288086
planets,37,0.0029938220977783203
planets,1,0.0029993057250976562
planets,28,0.0030012130737304688
planets,54,0.004006147384643555
people,4,0.003989219665527344
people,18,0.0029997825622558594
people,76,0.0030002593994140625
people,30,0.004007816314697266
people,56,0.004995107650756836
people,6,0.002997875213623047
people,56,0.0029985904693603516
people,67,0.003000497817993164
people,42,0.004001617431640625
people,11,0.003995180130004883
people,82,0.0029997825622558594
people,54,0.0030002593994140625
planets,21,0.0040073394775390625
planets,27,0.003996133804321289
people,57,0.002996683120727539
planets,38,0.0029993057250976562
people,16,0.0030007362365722656
planets,58,0.0040090084075927734
planets,34,0.003992795944213867
species,3,0.0030012130737304688
people,21,0.002997875213623047
people,23,0.003003835678100586
people,83,0.005023002624511719
people,45,0.003973722457885742
planets,26,0.003000497817993164
planets,52,0.0030012130737304688
planets,37,0.0040013790130615234
people,24,0.003985881805419922
planets,27,0.0030007362365722656
planets,50,0.0029985904693603516
people,45,0.003000974655151367
people,60,0.005002260208129883
planets,25,0.0029976367950439453
planets,20,0.0019981861114501953
people,7,0.0029969215393066406
planets,48,0.003010988235473633
planets,20,0.004998922348022461
people,6,0.002996683120727539
people,28,0.003000020980834961
planets,22,0.0030014514923095703
planets,53,0.005999326705932617
planets,38,0.0029997825622558594
planets,21,0.0019979476928710938
species,2,0.003000020980834961
planets,2,0.0040128231048583984
people,70,0.003992557525634766
people,9,0.00299835205078125
people,76,0.0030074119567871094
people,60,0.002995729446411133
planets,21,0.004998683929443359
planets,54,0.003998279571533203
planets,14,0.002999544143676758
people,59,0.003000497817993164
people,81,0.0038940906524658203
people,63,0.003992319107055664
planets,17,0.0030014514923095703
species,2,0.002994537353515625
people,28,0.0030019283294677734
people,14,0.0039980411529541016
planets,50,0.002992868423461914
people,59,0.0029993057250976562
planets,41,0.003003835678100586
people,79,0.004010915756225586
people,9,0.003992795944213867
planets,39,0.0029952526092529297
people,76,0.0030007362365722656
people,67,0.0030007362365722656
planets,52,0.004997968673706055
people,74,0.003002166748046875
people,78,0.0029959678649902344
people,1,0.003000020980834961
planets,60,0.0030028820037841797
planets,33,0.003993034362792969
people,48,0.001998424530029297
people,83,0.0019960403442382812
planets,25,0.002999544143676758
people,15,0.006006956100463867
planets,46,0.002991914749145508
planets,7,0.0030014514923095703
people,49,0.0029969215393066406
people,58,0.0040111541748046875
people,6,0.002997159957885742
people,78,0.001997232437133789
people,19,0.001999378204345703
planets,60,0.003007650375366211
people,49,0.005000114440917969
people,36,0.002992868423461914
planets,44,0.003010272979736328
people,20,0.0029892921447753906
people,18,0.005011081695556641
planets,5,0.003987789154052734
people,38,0.0029997825622558594
people,36,0.0019991397857666016
planets,52,0.0030095577239990234
planets,6,0.004004240036010742
people,49,0.0029921531677246094
people,13,0.0029997825622558594
people,35,0.0029997825622558594
people,81,0.005005359649658203
people,49,0.003995418548583984
planets,46,0.003000974655151367
people,32,0.00299835205078125
people,36,0.0030035972595214844
planets,48,0.0039942264556884766
people,45,0.002994537353515625
people,11,0.003000020980834961
planets,56,0.0030024051666259766
planets,29,0.004012107849121094
planets,9,0.003989458084106445
people,39,0.002998828887939453
people,26,0.002999544143676758
species,3,0.004006147384643555
people,3,0.005011320114135742
people,71,0.004717111587524414
people,24,0.003996849060058594
people,80,0.005005598068237305
people,70,0.003989696502685547
planets,19,0.0037262439727783203
planets,34,0.0040051937103271484
people,10,0.006001472473144531
planets,1,0.003993034362792969
planets,37,0.004004001617431641
planets,43,0.005015134811401367
planets,6,0.004996299743652344
people,16,0.0029973983764648438
people,23,0.002999544143676758
planets,28,0.00600123405456543
people,52,0.003992795944213867
species,1,0.004014492034912109
planets,21,0.004992246627807617
people,70,0.005995750427246094
people,62,0.0029973983764648438
people,82,0.0030014514923095703
people,13,0.004010438919067383
planets,51,0.0029871463775634766
people,67,0.0029883384704589844
planets,11,0.0019989013671875
planets,19,0.003000974655151367
planets,52,0.005000114440917969
planets,5,0.00299835205078125
people,18,0.001998424530029297
planets,14,0.0019915103912353516
people,9,0.0030202865600585938
people,66,0.004978656768798828
planets,8,0.002995729446411133
people,30,0.0030002593994140625
people,26,0.0030007362365722656
people,83,0.0050008296966552734
people,39,0.003998994827270508
planets,35,0.002997159957885742
planets,60,0.00366973876953125
people,69,0.006333827972412109
people,5,0.003992319107055664
planets,57,0.0026137828826904297
people,47,0.0030002593994140625
people,64,0.00499272346496582
people,2,0.0029964447021484375
planets,50,0.0030007362365722656
people,63,0.0030024051666259766
planets,14,0.004018545150756836
planets,6,0.0029973983764648438
people,34,0.0029990673065185547
planets,39,0.0029997825622558594
planets,14,0.0040051937103271484
planets,52,0.003996849060058594
people,55,0.0030007362365722656
planets,34,0.0029964447021484375
planets,39,0.003003835678100586
people,76,0.005002498626708984
planets,28,0.003994941711425781
people,5,0.003000974655151367
planets,8,0.0030007362365722656
people,18,0.004027128219604492
planets,53,0.0039746761322021484
people,80,0.0029973983764648438
people,9,0.0029990673065185547
people,23,0.003002166748046875
planets,8,0.005002260208129883
planets,32,0.004013538360595703
people,82,0.002982616424560547
planets,17,0.003000020980834961
people,58,0.0040051937103271484
people,13,0.0040013790130615234
people,21,0.0029954910278320312
planets,29,0.003003358840942383
planets,51,0.0029964447021484375
planets,47,0.004011631011962891
planets,33,0.0029993057250976562
people,41,0.002996683120727539
planets,42,0.0029997825622558594
people,60,0.0030019283294677734
people,19,0.004010677337646484
people,29,0.00299835205078125
people,34,0.0019996166229248047
people,47,0.0019974708557128906
planets,8,0.004003047943115234
people,78,0.004999399185180664
planets,43,0.002995729446411133
planets,20,0.0030014514923095703
people,14,0.004004955291748047
planets,10,0.004996299743652344
planets,32,0.00299835205078125
planets,3,0.0019991397857666016
planets,22,0.0029981136322021484
people,55,0.0040130615234375
planets,60,0.003987312316894531
people,66,0.0029997825622558594
people,71,0.0029997825622558594
planets,59,0.004005908966064453
people,81,0.0050008296966552734
people,68,0.002995014190673828
planets,1,0.001999378204345703
people,6,0.0020008087158203125
people,27,0.004013776779174805
people,4,0.002996206283569336
people,45,0.0029969215393066406
planets,12,0.0030007362365722656
people,22,0.0030090808868408203
planets,19,0.004993438720703125
people,81,0.002996683120727539
people,78,0.002999544143676758
planets,46,0.0019986629486083984
people,81,0.0040073394775390625
people,72,0.003988504409790039
planets,36,0.0029973983764648438
species,1,0.0030007362365722656
people,38,0.003000497817993164
planets,9,0.004998445510864258
planets,44,0.002994537353515625
people,3,0.0030052661895751953
people,19,0.0029954910278320312
planets,53,0.005002021789550781
people,57,0.0039997100830078125
people,23,0.0029993057250976562
planets,12,0.002999544143676758
people,30,0.003004312515258789
people,41,0.004000663757324219
planets,9,0.003992319107055664
people,47,0.0029997825622558594
planets,23,0.003000497817993164
people,10,0.0040111541748046875
people,15,0.003000020980834961
planets,20,0.003002166748046875
people,52,0.002996683120727539
planets,21,0.0030045509338378906
people,9,0.00400090217590332
people,32,0.0019948482513427734
people,16,0.0029973983764648438
planets,26,0.003004312515258789
people,49,0.004014253616333008
people,57,0.0029888153076171875
species,1,0.003002166748046875
planets,9,0.0029981136322021484
people,78,0.0030024051666259766
people,25,0.0049991607666015625
people,48,0.0040018558502197266
planets,26,0.0029959678649902344
people,75,0.0029993057250976562
people,10,0.004004240036010742
people,40,0.004996776580810547
people,50,0.002999544143676758
planets,40,0.0030040740966796875
people,80,0.0029954910278320312
planets,33,0.005005359649658203
planets,44,0.002995729446411133
planets,52,0.0029964447021484375
planets,26,0.0030002593994140625
planets,41,0.004008293151855469
people,53,0.004000186920166016
people,74,0.003991603851318359
people,72,0.003002166748046875
people,32,0.002998828887939453
planets,4,0.0050084590911865234
people,69,0.003996849060058594
planets,30,0.004019260406494141
people,39,0.003999471664428711
planets,58,0.00598454475402832
people,16,0.002998828887939453
planets,17,0.003000974655151367
people,30,0.005001544952392578
planets,4,0.0029985904693603516
planets,57,0.003000974655151367
people,79,0.005007505416870117
people,18,0.004995107650756836
people,65,0.002998828887939453
people,80,0.003006458282470703
people,18,0.001997232437133789
planets,60,0.004000186920166016
people,29,0.005011081695556641
people,4,0.002998828887939453
people,50,0.0030107498168945312
species,2,0.006017446517944336
people,54,0.003968954086303711
planets,22,0.0029981136322021484
people,7,0.0029997825622558594
people,69,0.004003763198852539
people,60,0.004004240036010742
people,29,0.002989053726196289
planets,29,0.003000974655151367
planets,54,0.003000020980834961
people,70,0.005003213882446289
people,46,0.003995180130004883
people,30,0.0030007362365722656
planets,51,0.0030028820037841797
planets,40,0.00400090217590332
people,8,0.0039975643157958984
people,18,0.002986431121826172
planets,13,0.0030002593994140625
people,38,0.0029997825622558594
people,26,0.0040073394775390625
planets,32,0.0030088424682617188
people,65,0.0029993057250976562
planets,26,0.0030012130737304688
people,20,0.0030057430267333984
people,47,0.003991365432739258
people,21,0.0029985904693603516
people,71,0.0019991397857666016
people,48,0.003000497817993164
planets,39,0.0040051937103271484
planets,7,0.004000663757324219
planets,15,0.0029969215393066406
people,43,0.0029985904693603516
planets,24,0.003999233245849609
people,43,0.0039997100830078125
people,34,0.0019974708557128906
planets,8,0.0029990673065185547
people,11,0.003000020980834961
people,48,0.005004405975341797
planets,52,0.003996610641479492
people,78,0.002998828887939453
people,66,0.003003358840942383
people,30,0.004008293151855469
people,49,0.003997325897216797
people,59,0.00299835205078125
people,43,0.002001047134399414
planets,46,0.0040056705474853516
people,81,0.005009174346923828
planets,57,0.002997159957885742
people,10,0.0030014514923095703
planets,7,0.004002094268798828
people,41,0.005013465881347656
planets,60,0.002989530563354492
planets,23,0.002996206283569336
planets,48,0.004006385803222656
people,40,0.003998279571533203
people,69,0.003999233245849609
planets,41,0.0029985904693603516
planets,34,0.003002166748046875
planets,42,0.004998683929443359
planets,45,0.003998756408691406
people,20,0.0030007362365722656
people,76,0.0029969215393066406
people,24,0.005006074905395508
people,15,0.0039942264556884766
people,6,0.002999544143676758
people,14,0.003000020980834961
people,79,0.0040035247802734375
planets,44,0.003998994827270508
people,26,0.002989530563354492
people,72,0.0029993057250976562
planets,6,0.0019979476928710938
people,5,0.004000663757324219
people,38,0.002991914749145508
people,69,0.0029997825622558594
planets,48,0.0029997825622558594
planets,8,0.004005908966064453
species,2,0.0049974918365478516
planets,54,0.002996683120727539
planets,39,0.0019989013671875
people,40,0.0019996166229248047
planets,5,0.004001617431640625
people,35,0.0040013790130615234
planets,32,0.0029959678649902344
people,58,0.003000020980834961
people,3,0.004010200500488281
people,18,0.004991292953491211
planets,51,0.00299835205078125
people,30,0.003999471664428711
planets,41,0.003000497817993164
people,44,0.006024599075317383
people,78,0.0039768218994140625
people,51,0.002998828887939453
planets,17,0.003000020980834961
people,20,0.005003690719604492
people,83,0.003996849060058594
people,76,0.0029993057250976562
planets,53,0.0030028820037841797
people,72,0.004004478454589844
people,48,0.0039975643157958984
people,60,0.0029969215393066406
people,35,0.0029997825622558594
planets,41,0.004019498825073242
planets,50,0.003983497619628906
planets,55,0.002996683120727539
people,34,0.002999544143676758
species,4,0.0040018558502197266
planets,5,0.005000114440917969
people,3,0.0039980411529541016
species,1,0.003000497817993164
planets,13,0.003002643585205078
people,39,0.0040018558502197266
planets,24,0.0029990673065185547
people,22,0.00299835205078125
planets,1,0.0030002593994140625
people,58,0.00400543212890625
people,70,0.006015300750732422
planets,36,0.003983497619628906
people,6,0.0039997100830078125
